"No.","Time","Source","Destination","Protocol","Length","Info"
"11780","39.620300","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=16401 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11781","39.620326","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=16501 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11782","39.620393","150.100.12.139","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8301 Ack=16601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11783","39.622746","150.100.15.4","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=9101 Ack=18201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11784","39.622746","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=18201 Ack=9201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11785","39.622759","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=18301 Ack=9201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11786","39.622859","150.100.15.4","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=9201 Ack=18401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11787","39.631270","150.100.15.11","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7501 Ack=15001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11788","39.631270","150.100.0.2","150.100.15.11","TCP","158","57300  >  49153 [ACK] Seq=15001 Ack=7601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11789","39.631283","150.100.0.2","150.100.15.11","TCP","158","57300  >  49153 [ACK] Seq=15101 Ack=7601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11790","39.631383","150.100.15.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7601 Ack=15201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11791","39.635086","150.100.0.2","150.100.12.131","TCP","64","57300  >  49153 [ACK] Seq=14401 Ack=7201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11792","39.641461","150.100.0.2","150.100.15.8","TCP","64","57300  >  49153 [ACK] Seq=15401 Ack=7701 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11793","39.647292","150.100.0.2","150.100.12.9","TCP","64","57300  >  49153 [ACK] Seq=13801 Ack=6901 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11794","39.650370","150.100.12.134","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8101 Ack=16201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11795","39.650370","150.100.0.2","150.100.12.134","TCP","158","57300  >  49153 [ACK] Seq=16201 Ack=8201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11796","39.650384","150.100.0.2","150.100.12.134","TCP","158","57300  >  49153 [ACK] Seq=16301 Ack=8201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11797","39.650451","150.100.12.134","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8201 Ack=16401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11798","39.651613","150.100.12.9","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=6901 Ack=13801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11799","39.651613","150.100.0.2","150.100.12.9","TCP","158","57300  >  49153 [ACK] Seq=13801 Ack=7001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11800","39.651626","150.100.0.2","150.100.12.9","TCP","158","57300  >  49153 [ACK] Seq=13901 Ack=7001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11801","39.651700","150.100.12.9","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7001 Ack=14001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11802","39.671800","150.100.0.2","150.100.15.6","TCP","64","57300  >  49153 [ACK] Seq=16401 Ack=8201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11803","39.707904","150.100.12.138","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8201 Ack=16401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11804","39.707904","150.100.0.2","150.100.12.138","TCP","158","57300  >  49153 [ACK] Seq=16401 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11805","39.707917","150.100.0.2","150.100.12.138","TCP","158","57300  >  49153 [ACK] Seq=16501 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11806","39.707988","150.100.12.138","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8301 Ack=16601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11807","39.712298","150.100.15.3","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7801 Ack=15601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11808","39.712298","150.100.0.2","150.100.15.3","TCP","158","57300  >  49153 [ACK] Seq=15601 Ack=7901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11809","39.712311","150.100.0.2","150.100.15.3","TCP","158","57300  >  49153 [ACK] Seq=15701 Ack=7901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11810","39.712410","150.100.15.3","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7901 Ack=15801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11811","39.722891","150.100.15.6","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8201 Ack=16401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11812","39.722891","150.100.0.2","150.100.15.6","TCP","158","57300  >  49153 [ACK] Seq=16401 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11813","39.722904","150.100.0.2","150.100.15.6","TCP","158","57300  >  49153 [ACK] Seq=16501 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11814","39.723006","150.100.15.6","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8301 Ack=16601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11815","39.726700","150.100.12.137","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8401 Ack=16801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11816","39.726700","150.100.0.2","150.100.12.137","TCP","158","57300  >  49153 [ACK] Seq=16801 Ack=8501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11817","39.726713","150.100.0.2","150.100.12.137","TCP","158","57300  >  49153 [ACK] Seq=16901 Ack=8501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11818","39.726794","150.100.12.137","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8501 Ack=17001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11819","39.727033","150.100.0.2","150.100.12.7","TCP","64","57300  >  49153 [ACK] Seq=17201 Ack=8601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11820","39.745064","150.100.0.2","150.100.15.9","TCP","64","57300  >  49153 [ACK] Seq=15201 Ack=7601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11821","39.746461","150.100.12.11","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8201 Ack=16401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11822","39.746461","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=16401 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11823","39.746474","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=16501 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11824","39.746542","150.100.12.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8301 Ack=16601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11825","39.749896","150.100.12.7","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8601 Ack=17201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11826","39.749896","150.100.0.2","150.100.12.7","TCP","158","57300  >  49153 [ACK] Seq=17201 Ack=8701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11827","39.749910","150.100.0.2","150.100.12.7","TCP","158","57300  >  49153 [ACK] Seq=17301 Ack=8701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11828","39.749985","150.100.12.7","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8701 Ack=17401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11829","39.752771","150.100.12.6","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8801 Ack=17601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11830","39.752771","150.100.0.2","150.100.12.6","TCP","158","57300  >  49153 [ACK] Seq=17601 Ack=8901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11831","39.752784","150.100.0.2","150.100.12.6","TCP","158","57300  >  49153 [ACK] Seq=17701 Ack=8901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11832","39.752857","150.100.12.6","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8901 Ack=17801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11833","39.761803","150.100.15.5","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7301 Ack=14601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11834","39.761803","150.100.0.2","150.100.15.5","TCP","158","57300  >  49153 [ACK] Seq=14601 Ack=7401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11835","39.761817","150.100.0.2","150.100.15.5","TCP","158","57300  >  49153 [ACK] Seq=14701 Ack=7401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11836","39.761917","150.100.15.5","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7401 Ack=14801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11837","39.762125","150.100.12.139","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8301 Ack=16601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11838","39.762125","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=16601 Ack=8401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11839","39.762139","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=16701 Ack=8401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11840","39.762209","150.100.12.139","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8401 Ack=16801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11841","39.765023","150.100.12.3","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7901 Ack=15801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11842","39.765023","150.100.0.2","150.100.12.3","TCP","158","57300  >  49153 [ACK] Seq=15801 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11843","39.765036","150.100.0.2","150.100.12.3","TCP","158","57300  >  49153 [ACK] Seq=15901 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11844","39.765105","150.100.12.3","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8001 Ack=16001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11845","39.791738","150.100.0.2","150.100.12.135","TCP","64","57300  >  49153 [ACK] Seq=15801 Ack=7901 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11846","39.795912","150.100.0.2","150.100.12.10","TCP","64","57300  >  49153 [ACK] Seq=18401 Ack=9201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11847","39.808444","150.100.12.133","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8401 Ack=16801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11848","39.808444","150.100.0.2","150.100.12.133","TCP","158","57300  >  49153 [ACK] Seq=16801 Ack=8501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11849","39.808458","150.100.0.2","150.100.12.133","TCP","158","57300  >  49153 [ACK] Seq=16901 Ack=8501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11850","39.808528","150.100.12.133","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8501 Ack=17001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11851","39.812199","150.100.12.136","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7901 Ack=15801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11852","39.812199","150.100.0.2","150.100.12.136","TCP","158","57300  >  49153 [ACK] Seq=15801 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11853","39.812213","150.100.0.2","150.100.12.136","TCP","158","57300  >  49153 [ACK] Seq=15901 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11854","39.812283","150.100.12.136","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8001 Ack=16001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11855","39.822746","150.100.0.2","150.100.15.4","TCP","64","57300  >  49153 [ACK] Seq=18401 Ack=9201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11856","39.831270","150.100.0.2","150.100.15.11","TCP","64","57300  >  49153 [ACK] Seq=15201 Ack=7601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11857","39.841972","150.100.12.132","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7401 Ack=14801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11858","39.841972","150.100.0.2","150.100.12.132","TCP","158","57300  >  49153 [ACK] Seq=14801 Ack=7501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11859","39.841986","150.100.0.2","150.100.12.132","TCP","158","57300  >  49153 [ACK] Seq=14901 Ack=7501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11860","39.842066","150.100.12.132","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7501 Ack=15001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11861","39.844908","150.100.15.10","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8201 Ack=16401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11862","39.844908","150.100.0.2","150.100.15.10","TCP","158","57300  >  49153 [ACK] Seq=16401 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11863","39.844922","150.100.0.2","150.100.15.10","TCP","158","57300  >  49153 [ACK] Seq=16501 Ack=8301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11864","39.845032","150.100.15.10","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8301 Ack=16601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11865","39.850370","150.100.0.2","150.100.12.134","TCP","64","57300  >  49153 [ACK] Seq=16401 Ack=8201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11866","39.851613","150.100.0.2","150.100.12.9","TCP","64","57300  >  49153 [ACK] Seq=14001 Ack=7001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11867","39.855626","150.100.12.131","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7201 Ack=14401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11868","39.855626","150.100.0.2","150.100.12.131","TCP","158","57300  >  49153 [ACK] Seq=14401 Ack=7301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11869","39.855639","150.100.0.2","150.100.12.131","TCP","158","57300  >  49153 [ACK] Seq=14501 Ack=7301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11870","39.855713","150.100.12.131","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7301 Ack=14601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11871","39.897756","150.100.15.4","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=9201 Ack=18401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11872","39.897756","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=18401 Ack=9301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11873","39.897770","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=18501 Ack=9301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11874","39.897870","150.100.15.4","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=9301 Ack=18601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11875","39.901263","150.100.12.8","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=9101 Ack=18201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11876","39.901263","150.100.0.2","150.100.12.8","TCP","158","57300  >  49153 [ACK] Seq=18201 Ack=9201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11877","39.901277","150.100.0.2","150.100.12.8","TCP","158","57300  >  49153 [ACK] Seq=18301 Ack=9201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11878","39.901348","150.100.12.8","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=9201 Ack=18401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11879","39.902041","150.100.12.12","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7701 Ack=15401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11880","39.902041","150.100.0.2","150.100.12.12","TCP","158","57300  >  49153 [ACK] Seq=15401 Ack=7801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11881","39.902054","150.100.0.2","150.100.12.12","TCP","158","57300  >  49153 [ACK] Seq=15501 Ack=7801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11882","39.902123","150.100.12.12","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7801 Ack=15601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11883","39.907904","150.100.0.2","150.100.12.138","TCP","64","57300  >  49153 [ACK] Seq=16601 Ack=8301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11884","39.912298","150.100.0.2","150.100.15.3","TCP","64","57300  >  49153 [ACK] Seq=15801 Ack=7901 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11885","39.922891","150.100.0.2","150.100.15.6","TCP","64","57300  >  49153 [ACK] Seq=16601 Ack=8301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11886","39.923051","150.100.12.139","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8401 Ack=16801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11887","39.923051","150.100.0.2","150.100.12.139","TCP","64","57300  >  49153 [ACK] Seq=16801 Ack=8501 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11888","39.923057","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=16801 Ack=8501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11889","39.923078","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=16901 Ack=8501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11890","39.923150","150.100.12.139","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8501 Ack=17001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11891","39.924285","150.100.12.138","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8301 Ack=16601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11892","39.924285","150.100.0.2","150.100.12.138","TCP","158","57300  >  49153 [ACK] Seq=16601 Ack=8401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11893","39.924298","150.100.0.2","150.100.12.138","TCP","158","57300  >  49153 [ACK] Seq=16701 Ack=8401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11894","39.924366","150.100.12.138","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8401 Ack=16801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11895","39.926700","150.100.0.2","150.100.12.137","TCP","64","57300  >  49153 [ACK] Seq=17001 Ack=8501 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11896","39.934127","150.100.15.2","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8101 Ack=16201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11897","39.934127","150.100.0.2","150.100.15.2","TCP","158","57300  >  49153 [ACK] Seq=16201 Ack=8201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11898","39.934140","150.100.0.2","150.100.15.2","TCP","158","57300  >  49153 [ACK] Seq=16301 Ack=8201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11899","39.934250","150.100.15.2","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8201 Ack=16401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11900","39.946461","150.100.0.2","150.100.12.11","TCP","64","57300  >  49153 [ACK] Seq=16601 Ack=8301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11901","39.949896","150.100.0.2","150.100.12.7","TCP","64","57300  >  49153 [ACK] Seq=17401 Ack=8701 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11902","39.952771","150.100.0.2","150.100.12.6","TCP","64","57300  >  49153 [ACK] Seq=17801 Ack=8901 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11903","39.961803","150.100.0.2","150.100.15.5","TCP","64","57300  >  49153 [ACK] Seq=14801 Ack=7401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11904","39.965023","150.100.0.2","150.100.12.3","TCP","64","57300  >  49153 [ACK] Seq=16001 Ack=8001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11905","39.991722","150.100.15.11","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7601 Ack=15201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11906","39.991722","150.100.0.2","150.100.15.11","TCP","158","57300  >  49153 [ACK] Seq=15201 Ack=7701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11907","39.991735","150.100.0.2","150.100.15.11","TCP","158","57300  >  49153 [ACK] Seq=15301 Ack=7701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11908","39.991836","150.100.15.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=7701 Ack=15401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11909","39.995841","150.100.12.3","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=8001 Ack=16001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11910","39.995841","150.100.0.2","150.100.12.3","TCP","158","57300  >  49153 [ACK] Seq=16001 Ack=8101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11911","39.995855","150.100.0.2","150.100.12.3","TCP","158","57300  >  49153 [ACK] Seq=16101 Ack=8101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11912","39.995933","150.100.12.3","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8101 Ack=16201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11913","39.997707","150.100.15.3","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7901 Ack=15801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11914","39.997707","150.100.0.2","150.100.15.3","TCP","158","57300  >  49153 [ACK] Seq=15801 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11915","39.997720","150.100.0.2","150.100.15.3","TCP","158","57300  >  49153 [ACK] Seq=15901 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11916","39.997820","150.100.15.3","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=8001 Ack=16001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11917","39.998620","150.100.12.130","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=7801 Ack=15601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"11918","39.998620","150.100.0.2","150.100.12.130","TCP","158","57300  >  49153 [ACK] Seq=15601 Ack=7901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
